time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1524076200,"Foggy until morning, starting again in the evening.",clear-day,1524097837,1524144214,0.13,0,0,0,39.58,1524130200,28.58,1524180600,39.58,1524130200,28.58,1524180600,2.64,0.15,2.06,295,0.05,11,1524119400,2.941,27.57,1524090600,39.58,1524130200,27.57,1524090600,39.58,1524130200
1524162600,Foggy throughout the day.,partly-cloudy-day,1524184181,1524230645,0.17,0,0,0,38.07,1524213000,26.59,1524270600,38.07,1524213000,26.59,1524270600,3.36,0.16,3.83,264,0.21,10,1524209400,2.152,28.58,1524180600,38.07,1524213000,28.58,1524180600,38.07,1524213000
1524249000,Foggy throughout the day.,clear-day,1524270526,1524317077,0.2,0,0,0,35.07,1524306600,26.08,1524357000,35.07,1524306600,26.08,1524357000,-3.59,0.11,2.86,321,0,11,1524292200,2.455,26.59,1524270600,35.07,1524306600,26.59,1524270600,35.07,1524306600
1524335400,"Foggy until morning, starting again in the evening.",clear-day,1524356871,1524403508,0.24,0,0,0,35.58,1524385800,24.07,1524443400,35.58,1524385800,24.07,1524443400,-0.68,0.14,2.53,353,0,11,1524378600,3.152,26.08,1524357000,35.58,1524385800,26.08,1524357000,35.58,1524385800
1524421800,"Foggy until morning, starting again in the evening.",clear-day,1524443218,1524489940,0.28,0,0,0,36.6,1524475800,25.07,1524526200,36.6,1524475800,25.07,1524526200,0.2,0.14,2.57,325,0,11,1524465000,3.236,24.07,1524443400,36.6,1524475800,24.07,1524443400,36.6,1524475800
1524508200,Foggy in the morning and overnight.,clear-day,1524529565,1524576372,0.31,0,0,0,39.58,1524562200,27.57,1524609000,39.58,1524562200,27.57,1524609000,-0.65,0.14,2.46,298,0,11,1524551400,3.842,25.07,1524526200,39.58,1524562200,25.07,1524526200,39.58,1524562200
1524594600,"Foggy until morning, starting again in the evening.",clear-day,1524615913,1524662804,0.35,0,0,0,40.56,1524645000,30.08,1524702600,40.56,1524645000,30.08,1524702600,-2.01,0.1,2.8,290,0,11,1524637800,3.298,27.57,1524609000,40.56,1524645000,27.57,1524609000,40.56,1524645000
1524681000,"Foggy until morning, starting again in the evening.",clear-day,1524702262,1524749237,0.38,0,0,0,41.57,1524731400,30.08,1524785400,41.57,1524731400,30.08,1524785400,1.68,0.13,3.31,297,0.02,11,1524724200,3.251,30.08,1524702600,41.57,1524731400,30.08,1524702600,41.57,1524731400
1524767400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1524788612,1524835669,0.42,0,0,0,43.08,1524821400,31.08,1524879000,43.08,1524821400,31.08,1524879000,4.06,0.14,3.02,293,0.15,11,1524810600,3.199,30.08,1524785400,43.08,1524821400,30.08,1524785400,43.08,1524821400
1524853800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1524874962,1524922102,0.45,0,0,0,43.08,1524904200,31.08,1524961800,43.08,1524904200,31.08,1524961800,6.62,0.17,2.65,288,0.32,10,1524897000,3.521,31.08,1524879000,43.08,1524904200,31.08,1524879000,43.08,1524904200
1524940200,Foggy throughout the day.,partly-cloudy-day,1524961314,1525008535,0.49,0,0,0,43.08,1524994200,30.08,1525044600,43.08,1524994200,30.08,1525044600,7.6,0.19,3.59,295,0.29,11,1524983400,2.797,31.08,1524961800,43.08,1524994200,31.08,1524961800,43.08,1524994200
1525026600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525047666,1525094968,0.52,0,0,0,44.1,1525080600,29.58,1525131000,44.1,1525080600,29.58,1525131000,11.13,0.25,3.88,313,0.28,11,1525069800,2.574,30.08,1525044600,44.1,1525080600,30.08,1525044600,44.1,1525080600
1525113000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525134020,1525181402,0.55,0,0,0,42.57,1525170600,29.58,1525217400,42.57,1525170600,30.42,1525217400,10.32,0.23,2.33,238,0.23,11,1525156200,2.701,29.58,1525131000,42.57,1525170600,29.58,1525131000,42.57,1525170600
1525199400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525220374,1525267835,0.58,0,0,0,43.08,1525253400,26.59,1525307400,43.08,1525253400,26.59,1525307400,13.1,0.3,3.75,46,0.24,11,1525242600,2.946,29.58,1525217400,43.08,1525253400,30.08,1525275000,43.08,1525253400
1525285800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525306730,1525354269,0.61,0,0,0,40.56,1525339800,27.57,1525393800,40.56,1525339800,27.57,1525393800,12.56,0.29,3.79,120,0.29,11,1525332600,2.8,26.59,1525307400,40.56,1525339800,26.59,1525307400,40.56,1525339800
1525372200,Foggy throughout the day.,partly-cloudy-day,1525393086,1525440702,0.65,0,0,0,40.07,1525426200,30.08,1525476600,40.07,1525426200,30.92,1525476600,15.72,0.36,3.32,100,0.28,11,1525415400,2.603,27.57,1525393800,40.07,1525426200,27.57,1525393800,40.07,1525426200
1525458600,Foggy throughout the day.,partly-cloudy-day,1525479444,1525527136,0.68,0,0,0,42.57,1525512600,32.58,1525566600,42.57,1525512600,32.58,1525566600,12.01,0.27,2.62,50,0.25,11,1525501800,2.742,30.08,1525476600,42.57,1525512600,30.92,1525476600,42.57,1525512600
1525545000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525565802,1525613570,0.71,0,0,0,42.07,1525595400,28.59,1525653000,42.07,1525595400,28.59,1525653000,7.46,0.18,3.6,327,0.33,10,1525588200,3.086,32.09,1525631400,42.07,1525595400,32.09,1525631400,42.07,1525595400
1525631400,"Foggy until morning, starting again in the evening.",clear-day,1525652162,1525700004,0.74,0,0,0,40.56,1525689000,26.08,1525735800,40.56,1525689000,26.08,1525735800,6.66,0.2,2.75,281,0,11,1525674600,3.262,28.59,1525653000,40.56,1525689000,28.59,1525653000,40.56,1525689000
1525804200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525824884,1525872872,0.8,0,0,0,39.08,1525865400,27.57,1525912200,39.08,1525865400,27.57,1525912200,9.6,0.23,3.09,300,0.23,11,1525847400,3.5,27.57,1525825800,39.08,1525865400,27.57,1525825800,39.08,1525865400
1525890600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525911246,1525959306,0.83,0,0,0,41.07,1525948200,30.58,1525995000,41.07,1525948200,30.58,1525995000,9.58,0.24,2.23,307,0.27,11,1525933800,3.381,27.57,1525912200,41.07,1525948200,27.57,1525912200,41.07,1525948200
1525977000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1525997610,1526045740,0.86,0,0,0,43.6,1526027400,33.09,1526081400,43.6,1526027400,33.09,1526081400,8.56,0.19,2.57,286,0.22,11,1526020200,3.262,30.58,1525995000,43.6,1526027400,30.58,1525995000,43.6,1526027400
1526063400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526083975,1526132175,0.9,0,0,0,43.08,1526113800,32.09,1526164200,43.08,1526113800,32.09,1526164200,5.37,0.14,3.37,306,0.21,11,1526106600,3.511,33.09,1526081400,43.08,1526113800,33.09,1526081400,43.08,1526113800
1526149800,Foggy throughout the day.,partly-cloudy-day,1526170341,1526218609,0.93,0,0,0,41.57,1526203800,27.57,1526254200,41.57,1526203800,27.57,1526254200,7.48,0.17,3.04,300,0.14,11,1526193000,2.751,32.09,1526164200,41.57,1526203800,32.09,1526164200,41.57,1526203800
1526236200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526256709,1526305043,0.97,0,0,0,41.57,1526293800,31.08,1526340600,41.57,1526293800,31.08,1526340600,10.28,0.25,3.47,238,0.18,11,1526279400,2.831,27.57,1526254200,41.57,1526293800,27.57,1526254200,41.57,1526293800
1526322600,Foggy throughout the day.,partly-cloudy-day,1526343077,1526391477,0.01,0,0,0,40.07,1526369400,29.58,1526427000,40.07,1526369400,29.58,1526427000,12.78,0.27,3.02,99,0.36,9,1526365800,2.205,31.08,1526340600,40.07,1526369400,31.08,1526340600,40.07,1526369400
1526409000,Foggy throughout the day.,partly-cloudy-day,1526429446,1526477911,0.04,0,0,0,41.57,1526466600,31.08,1526513400,41.57,1526466600,31.08,1526513400,12.32,0.27,2.84,37,0.38,9,1526455800,2.069,29.58,1526427000,41.57,1526466600,29.58,1526427000,41.57,1526466600
1526495400,Foggy throughout the day.,partly-cloudy-day,1526515817,1526564344,0.08,0,0,0,41.57,1526549400,29.58,1526599800,41.57,1526549400,29.58,1526599800,10.08,0.22,2.4,67,0.35,9,1526538600,2.3,31.08,1526513400,41.57,1526549400,31.08,1526513400,41.57,1526549400
1526581800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526602189,1526650778,0.12,0,0,0,41.07,1526639400,32.09,1526686200,41.07,1526639400,32.09,1526686200,10.58,0.23,2.18,78,0.25,12,1526625000,2.932,29.58,1526599800,41.07,1526639400,29.58,1526599800,41.07,1526639400
1526668200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526688562,1526737212,0.16,0,0,0,42.07,1526725800,29.62,1526769000,42.07,1526725800,29.62,1526769000,12.78,0.27,3.86,73,0.23,10,1526707800,3.221,31.11,1526754600,42.07,1526725800,31.11,1526754600,42.07,1526725800
1526754600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526774936,1526823645,0.2,rain,0,0,42.1,1526812200,33.62,1526855400,42.1,1526812200,33.62,1526855400,9.62,0.22,2.95,54,0.27,4,1526812200,3.111,29.62,1526769000,42.1,1526812200,29.62,1526769000,42.1,1526812200
1526841000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526861312,1526910078,0.23,rain,0,0,42.6,1526898600,31.62,1526945400,42.6,1526898600,31.62,1526945400,3.28,0.12,3.45,65,0.25,10,1526884200,3.491,33.62,1526855400,42.6,1526898600,33.62,1526855400,42.6,1526898600
1526927400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1526947688,1526996511,0.27,rain,0,0,44.13,1526977800,33.12,1527031800,44.13,1526977800,33.12,1527031800,5,0.13,2.7,102,0.26,2,1526988600,3.211,31.62,1526945400,44.13,1526977800,31.62,1526945400,44.13,1526977800
1527013800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1527034066,1527082944,0.3,rain,0,0,44.63,1527067800,34.6,1527118200,44.63,1527067800,34.6,1527118200,4.5,0.13,2.49,47,0.19,7,1527067800,3.141,33.12,1527031800,44.63,1527067800,33.12,1527031800,44.63,1527067800
1527100200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1527120445,1527169376,0.34,rain,0,0,42.6,1527147000,31.11,1527208200,42.6,1527147000,31.11,1527208200,3.76,0.13,3.34,11,0.24,10,1527143400,3.131,34.6,1527118200,42.6,1527147000,34.6,1527118200,42.6,1527147000
1527186600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1527206825,1527255808,0.37,rain,0,0,43.12,1527240600,32.12,1527294600,43.12,1527240600,32.12,1527294600,4.32,0.14,1.46,273,0.36,9,1527229800,3.143,31.11,1527208200,43.12,1527240600,31.11,1527208200,43.12,1527240600
1527273000,"Foggy until morning, starting again in the evening.",clear-day,1527293207,1527342239,0.4,rain,0,0,44.13,1527330600,25.61,1527363000,44.13,1527330600,25.61,1527363000,-0.18,0.1,2.36,323,0,9,1527273000,3.481,30.61,1527359400,44.13,1527330600,30.61,1527359400,44.13,1527330600
1527359400,"Foggy until morning, starting again in the evening.",clear-day,1527379589,1527428671,0.44,rain,0,0,43.63,1527409800,29.62,1527467400,43.63,1527409800,29.62,1527467400,-1.24,0.1,2.7,292,0,9,1527359400,3.193,25.61,1527363000,43.63,1527409800,25.61,1527363000,43.63,1527409800
1527445800,"Foggy until morning, starting again in the evening.",clear-day,1527465973,1527515102,0.47,rain,0,0,44.1,1527499800,31.62,1527550200,44.1,1527499800,31.62,1527550200,0.72,0.11,2.23,319,0.08,11,1527492600,3.042,29.62,1527467400,44.1,1527499800,29.62,1527467400,43.63,1527409800
1527532200,Foggy throughout the day.,partly-cloudy-day,1527552358,1527601532,0.5,rain,0,0,45.12,1527589800,35.61,1527636600,45.12,1527589800,35.61,1527636600,5.68,0.14,2.51,236,0.33,8,1527582600,2.848,31.62,1527550200,45.12,1527589800,31.62,1527550200,45.12,1527589800
1527618600,Humid and foggy throughout the day.,partly-cloudy-day,1527638745,1527687962,0.53,rain,0,0,41.1,1527665400,28.62,1527719400,41.64,1527665400,29.12,1527719400,15.78,0.36,3.3,356,0.42,9,1527661800,2.651,27.62,1527683400,41.1,1527665400,29.22,1527683400,41.64,1527665400
1527705000,Foggy throughout the day.,partly-cloudy-day,1527725132,1527774392,0.56,rain,0,0,41.61,1527762600,31.62,1527809400,42.49,1527762600,31.62,1527809400,15.8,0.32,2.16,189,0.27,4,1527762600,2.969,28.62,1527719400,41.61,1527762600,29.12,1527719400,42.49,1527762600
1527791400,"Foggy until morning, starting again in the evening.",clear-day,1527811521,1527860821,0.59,rain,0,0,45.61,1527849000,29.62,1527899400,45.61,1527849000,30.68,1527899400,11.47,0.25,2.76,294,0,4,1527791400,3.001,31.62,1527809400,45.61,1527849000,31.62,1527809400,45.61,1527849000
1527877800,Foggy throughout the day.,clear-day,1527897911,1527947249,0.62,rain,0,0,44.63,1527939000,34.6,1527982200,44.63,1527939000,34.6,1527982200,11.18,0.26,3.84,346,0,4,1527877800,2.573,29.62,1527899400,44.63,1527939000,30.68,1527899400,44.63,1527939000
1528050600,Foggy throughout the day.,clear-day,1528070695,1528120104,0.68,rain,0,0,44.63,1528108200,35.61,1528155000,44.63,1528108200,36.38,1528155000,9.3,0.18,2.73,301,0,4,1528050600,2.741,34.11,1528072200,44.63,1528108200,34.11,1528072200,44.63,1528108200
1528137000,Foggy throughout the day.,clear-day,1528157088,1528206531,0.71,rain,0,0,43.12,1528198200,31.11,1528248600,43.94,1528191000,32.83,1528252200,17.22,0.29,2.85,18,2,4,1528198200,2.897,35.61,1528155000,43.12,1528198200,36.38,1528155000,43.94,1528191000
1528223400,Foggy throughout the day.,partly-cloudy-day,1528243483,1528292957,0.75,rain,0,0,39.11,1528277400,31.62,1528331400,39.13,1528277400,33.08,1528331400,17.72,0.36,3.26,80,0.38,9,1528266600,2.57,31.11,1528248600,39.11,1528277400,32.77,1528255800,39.72,1528223400
1528309800,Foggy throughout the day.,partly-cloudy-day,1528329879,1528379382,0.78,rain,0,0,42.6,1528367400,33.62,1528403400,45.77,1528367400,34.41,1528414200,18.38,0.36,2.4,268,0.31,0,1528374600,2.295,31.62,1528331400,42.6,1528367400,33.08,1528331400,45.77,1528367400
1528396200,Humid and foggy throughout the day.,partly-cloudy-day,1528416276,1528465806,0.81,rain,0,0,42.1,1528450200,25.61,1528486200,47,1528450200,26.46,1528486200,19.82,0.41,4.26,20,0.41,9,1528435800,2.261,29.62,1528482600,42.1,1528450200,32.44,1528482600,47,1528450200
1528482600,Humid and foggy throughout the day.,partly-cloudy-day,1528502675,1528552230,0.84,rain,0,0,38.61,1528543800,27.6,1528572600,43.09,1528543800,29.85,1528576200,22.48,0.61,3.03,337,0.63,6,1528525800,2.411,25.61,1528486200,38.61,1528543800,26.46,1528486200,43.09,1528543800
1528569000,Humid and foggy throughout the day.,partly-cloudy-day,1528589074,1528638653,0.88,rain,0,0,37.6,1528626600,29.62,1528662600,41.5,1528612200,32.44,1528662600,21.46,0.57,3.81,257,0.51,9,1528612200,2.472,27.6,1528572600,37.6,1528626600,29.85,1528576200,41.5,1528612200
1528655400,Foggy throughout the day.,partly-cloudy-day,1528675475,1528725075,0.92,rain,0,0,40.59,1528713000,31.11,1528759800,43.14,1528709400,34.7,1528759800,20.3,0.45,3.55,306,0.41,9,1528698600,2.391,29.62,1528662600,40.59,1528713000,32.44,1528662600,43.14,1528709400
1528741800,Foggy throughout the day.,partly-cloudy-day,1528761877,1528811497,0.95,rain,0,0,41.61,1528795800,31.62,1528853400,43.75,1528803000,33.73,1528853400,20.04,0.41,4.17,264,0.26,10,1528785000,2.23,31.11,1528759800,41.61,1528795800,34.7,1528759800,43.75,1528803000
1528914600,Foggy throughout the day.,clear-day,1528934684,1528984337,0.03,rain,0,0,39.61,1528968600,30.61,1529026200,40.2,1528968600,31.45,1529026200,17.12,0.35,5.99,267,0,10,1528914600,2.361,31.11,1528936200,39.61,1528968600,31.97,1528936200,40.2,1528968600
1529001000,Foggy throughout the day.,clear-day,1529021089,1529070756,0.07,rain,0,0,39.11,1529058600,31.62,1529109000,40.19,1529058600,32.78,1529109000,17.3,0.35,5.59,256,0,10,1529001000,2.382,30.61,1529026200,39.11,1529058600,31.45,1529026200,40.19,1529058600
1529087400,Foggy throughout the day.,clear-day,1529107496,1529157174,0.11,rain,0,0,39.11,1529145000,31.62,1529191800,40.49,1529145000,33.08,1529191800,17.74,0.36,4.91,266,10,10,1529130600,2.562,31.62,1529109000,39.11,1529145000,32.78,1529109000,40.49,1529145000
1529173800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1529193903,1529243591,0.15,rain,0,0,39.11,1529227800,32.61,1529271000,40.49,1529227800,34.18,1529289000,17.91,0.36,4.17,272,0.31,10,1529217000,2.992,31.62,1529191800,39.11,1529227800,33.08,1529191800,40.49,1529227800
1529260200,Foggy throughout the day.,partly-cloudy-day,1529280311,1529330007,0.19,rain,0,0,39.61,1529317800,31.62,1529357400,39.69,1529317800,31.62,1529357400,16.74,0.35,3.49,307,0.41,8,1529310600,2.413,32.61,1529271000,39.61,1529317800,33.85,1529292600,39.69,1529317800
1529346600,Foggy throughout the day.,partly-cloudy-day,1529366721,1529416421,0.22,rain,0,0,40.59,1529404200,28.62,1529458200,42.25,1529404200,31.19,1529458200,17.3,0.38,3.63,275,0.36,10,1529389800,2.446,30.61,1529418600,40.59,1529404200,31.62,1529357400,42.25,1529404200
1529433000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1529453131,1529502835,0.26,rain,0,0,41.61,1529487000,31.11,1529537400,42.27,1529483400,32.24,1529537400,17.39,0.38,3.07,280,0.44,9,1529476200,2.758,28.62,1529458200,41.61,1529487000,31.19,1529458200,42.27,1529483400
1529519400,Foggy throughout the day.,partly-cloudy-day,1529539543,1529589248,0.29,rain,0,0,41.11,1529580600,33.12,1529623800,41.38,1529580600,34.13,1529623800,16.72,0.33,2.75,2,0.43,9,1529566200,2.506,31.11,1529537400,41.11,1529580600,32.24,1529537400,41.38,1529580600
1529605800,Foggy in the morning and overnight.,partly-cloudy-day,1529625956,1529675660,0.33,rain,0,0,43.63,1529667000,32.61,1529717400,43.63,1529667000,34.18,1529717400,16.09,0.3,2.68,298,0.32,10,1529649000,3.038,33.12,1529623800,43.63,1529667000,34.13,1529623800,43.63,1529667000
1529692200,Foggy throughout the day.,partly-cloudy-day,1529712369,1529762071,0.36,rain,0,0,42.6,1529746200,33.62,1529793000,43.62,1529746200,35.32,1529807400,17.24,0.32,3.52,297,0.4,9,1529735400,2.776,32.61,1529717400,42.6,1529746200,34.18,1529717400,43.62,1529746200
1529778600,Foggy throughout the day.,partly-cloudy-day,1529798784,1529848480,0.39,rain,0,0,41.61,1529836200,27.6,1529879400,43.8,1529836200,29.85,1529879400,19.08,0.38,3.72,275,0.6,6,1529821800,2.411,32.12,1529865000,41.61,1529836200,34.29,1529865000,43.8,1529836200
1529865000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1529885199,1529934889,0.42,rain,0,0,39.61,1529919000,27.6,1529958600,42.14,1529919000,29.2,1529962200,20.57,0.48,3.99,282,0.59,8,1529904600,2.692,27.6,1529879400,39.61,1529919000,29.85,1529879400,42.14,1529919000
1529951400,Humid and foggy throughout the day.,partly-cloudy-day,1529971615,1530021296,0.45,rain,0,0,34.11,1530009000,27.11,1530034200,37.46,1530009000,30.3,1530034200,21.06,0.6,3.17,303,0.77,6,1529994600,2.222,27.11,1530034200,34.11,1530009000,29.2,1529962200,37.46,1530009000
1530037800,Humid and foggy throughout the day.,partly-cloudy-day,1530058032,1530107703,0.48,rain,0,0,32.12,1530099000,26.11,1530124200,37.48,1530099000,28.12,1530124200,24.02,0.77,3.08,351,0.71,7,1530084600,2.163,26.11,1530073800,32.12,1530099000,28.12,1530124200,37.48,1530099000
1530124200,Humid and foggy throughout the day.,partly-cloudy-day,1530144450,1530194108,0.51,rain,0,0,33.62,1530178200,26.62,1530232200,40.06,1530174600,29.73,1530232200,24.12,0.76,3.81,68,0.72,6,1530171000,2.457,26.11,1530124200,33.62,1530178200,28.12,1530124200,40.06,1530174600
1530210600,Humid and foggy throughout the day.,partly-cloudy-day,1530230869,1530280512,0.54,rain,0,0,32.61,1530257400,26.62,1530304200,39.38,1530257400,29.73,1530304200,25,0.81,3.29,122,0.68,9,1530261000,2.572,26.62,1530232200,32.61,1530257400,29.73,1530232200,39.38,1530257400
